transaction_id,user_id,amount,transaction_type,timestamp,status
1475,334.0,23242.99,deposit,2025-01-03 14:54:38.676025,failed
1476,156.0,19059.08,payment,2024-11-10 14:54:38.676025,failed
1477,599.0,13829.23,deposit,2024-12-18 14:54:38.676025,succes
1478,226.0,27662.2,p@yment,2024-08-18 14:54:38.676025,pending
1479,402.0,18711.87,dep0sit,2024-10-27 14:54:38.676025,succes
1480,251.0,44875.41,p@yment,2025-01-08 14:54:38.676025,succes
1481,311.0,42261.96,withdraal,2024-11-11 14:54:38.676025,pendng
1482,463.0,34243.96,p@yment,2024-10-02 14:54:38.676326,f@iled
1483,380.0,12347.94,deposit,2024-11-17 14:54:38.676326,success
1484,274.0,31460.18,p@yment,2024-12-16 14:54:38.676326,failed
1485,367.0,48769.01,withdrawal,2024-09-28 14:54:38.676326,f@iled
1486,138.0,38518.28,payment,2024-11-29 14:54:38.676326,failed
1487,265.0,34270.86,deposit,2024-10-12 14:54:38.676326,failed
1488,306.0,4019.44,withdraal,2024-11-09 14:54:38.676326,succes
1489,572.0,37622.28,p@yment,2025-02-07 14:54:38.676326,pending
1490,149.0,44121.17,withdrawal,2024-09-29 14:54:38.676326,failed
1491,299.0,48096.41,p@yment,2024-09-17 14:54:38.676326,failed
1492,572.0,35512.48,dep0sit,2024-10-06 14:54:38.676326,succes
1493,408.0,12990.84,p@yment,2025-01-04 14:54:38.676326,success
1494,241.0,4074.24,deposit,2024-12-25 14:54:38.676326,success
1495,236.0,13564.02,withdrawal,2024-12-18 14:54:38.676326,success
1496,454.0,34672.61,deposit,2024-09-27 14:54:38.676326,pendng
1497,356.0,548.24,withdraal,2024-12-07 14:54:38.676326,pending
1498,491.0,748.93,deposit,2024-10-21 14:54:38.676326,f@iled
1499,582.0,39848.94,withdrawal,2024-11-13 14:54:38.676326,pendng
1500,176.0,38740.94,withdrawal,2025-01-30 14:54:38.676326,pendng
1501,366.0,8114.06,withdrawal,2025-02-12 14:54:38.676326,pending
1502,409.0,43202.28,payment,2024-12-31 14:54:38.676326,f@iled
1503,379.0,2199.02,p@yment,2024-11-22 14:54:38.676326,succes
1504,229.0,48942.94,dep0sit,2024-11-26 14:54:38.676326,f@iled
1505,226.0,1397.99,deposit,2024-08-27 14:54:38.676326,success
1506,195.0,18363.24,dep0sit,2024-09-06 14:54:38.676326,pending
1507,415.0,2261.73,withdrawal,2025-01-20 14:54:38.676326,f@iled
1508,568.0,39842.76,p@yment,2024-11-23 14:54:38.676326,failed
1509,117.0,38767.3,p@yment,2024-09-12 14:54:38.676326,f@iled
1510,346.0,30728.75,p@yment,2024-10-20 14:54:38.676326,pendng
1511,257.0,42140.1,p@yment,2024-09-08 14:54:38.676326,success
1512,166.0,28536.11,dep0sit,2025-01-02 14:54:38.676326,f@iled
1513,178.0,26387.74,dep0sit,2025-01-30 14:54:38.676326,f@iled
1514,409.0,46690.07,p@yment,2025-01-27 14:54:38.676326,succes
1515,552.0,9170.42,withdraal,2025-01-13 14:54:38.676326,pendng
1516,,48037.03,dep0sit,2024-08-22 14:54:38.676326,pendng
1517,158.0,15943.8,dep0sit,2024-11-17 14:54:38.676326,success
1518,451.0,39330.98,withdraal,2024-11-29 14:54:38.676326,succes
1519,228.0,12196.91,p@yment,2024-10-05 14:54:38.676326,pending
1520,451.0,32790.51,dep0sit,2025-02-03 14:54:38.676326,success
1521,573.0,0.0,withdraal,2024-10-17 14:54:38.676326,failed
1522,284.0,6646.59,p@yment,2024-10-21 14:54:38.676326,succes
1523,369.0,38326.84,p@yment,2024-11-14 14:54:38.676326,pending
1524,115.0,25858.88,withdrawal,2025-01-10 14:54:38.676326,succes
1525,538.0,35369.34,dep0sit,2024-10-01 14:54:38.676326,pending
1526,314.0,20908.21,payment,2024-10-29 14:54:38.676326,succes
1527,132.0,279.37,deposit,2024-12-21 14:54:38.676326,pendng
1528,513.0,31633.22,payment,2025-02-03 14:54:38.676326,f@iled
1529,251.0,3134.34,withdraal,2025-01-31 14:54:38.676326,pending
1530,315.0,3898.97,p@yment,2024-11-07 14:54:38.676326,failed
1531,250.0,7218.43,withdraal,2025-01-19 14:54:38.676326,failed
1532,408.0,37597.07,dep0sit,2024-09-08 14:54:38.676326,f@iled
1533,186.0,14056.56,withdraal,2024-09-02 14:54:38.676326,pending
1534,586.0,28708.56,p@yment,2025-01-06 14:54:38.676326,failed
1535,219.0,12829.32,withdrawal,2024-10-25 14:54:38.676326,success
1536,383.0,39408.03,p@yment,2025-02-10 14:54:38.676326,pendng
1537,465.0,15498.88,withdraal,2024-09-09 14:54:38.676326,pending
1538,387.0,26936.82,withdraal,2025-02-04 14:54:38.676326,succes
1539,122.0,14491.36,withdraal,2024-10-30 14:54:38.676326,pendng
1540,411.0,44429.53,deposit,2024-09-16 14:54:38.676326,success
1541,415.0,16585.23,payment,2024-11-11 14:54:38.676326,pending
1542,152.0,41915.36,withdrawal,2024-10-08 14:54:38.676326,pending
1543,146.0,15077.41,p@yment,2025-01-24 14:54:38.676326,failed
1544,268.0,25262.29,withdraal,2024-10-16 14:54:38.676326,pendng
1545,483.0,19820.16,p@yment,2024-09-23 14:54:38.676326,success
1546,409.0,42581.34,payment,2024-11-21 14:54:38.676326,f@iled
1547,155.0,12750.21,p@yment,2025-02-12 14:54:38.676326,failed
1548,312.0,44793.52,deposit,2025-01-27 14:54:38.676326,f@iled
1549,200.0,20812.79,withdrawal,2024-08-30 14:54:38.676326,succes
1550,426.0,3647.54,withdraal,2024-12-26 14:54:38.676326,f@iled
1551,516.0,6134.95,dep0sit,2024-10-16 14:54:38.676326,success
1552,303.0,16541.82,dep0sit,2024-12-14 14:54:38.676326,pending
1553,409.0,10752.8,p@yment,2024-10-15 14:54:38.676326,pendng
1554,403.0,46044.36,payment,2024-11-04 14:54:38.676326,succes
1555,420.0,44972.89,deposit,2024-12-10 14:54:38.676326,success
1556,225.0,35171.36,deposit,2024-12-13 14:54:38.676326,failed
1557,285.0,23435.93,withdraal,2024-08-25 14:54:38.676326,f@iled
1558,425.0,19388.69,deposit,2024-12-29 14:54:38.676326,success
1559,514.0,9413.04,withdrawal,2024-11-08 14:54:38.676326,succes
1560,372.0,32287.97,dep0sit,2024-09-15 14:54:38.676326,pendng
1561,105.0,21752.37,withdraal,2024-11-15 14:54:38.676326,succes
1562,300.0,39101.97,payment,2024-08-26 14:54:38.676326,succes
1563,159.0,17444.83,deposit,2024-11-29 14:54:38.676326,failed
1564,339.0,42014.09,payment,2024-10-25 14:54:38.676326,succes
1565,159.0,22197.61,withdraal,2024-12-12 14:54:38.676326,success
1566,269.0,25509.99,withdraal,2025-02-07 14:54:38.676326,pending
1567,207.0,33632.74,withdrawal,2025-01-21 14:54:38.676326,pendng
1568,476.0,4487.25,payment,2024-12-26 14:54:38.676326,success
1569,537.0,18056.03,deposit,2024-12-15 14:54:38.676326,succes
1570,364.0,3250.13,withdraal,2025-02-02 14:54:38.676326,f@iled
1571,229.0,22954.8,withdraal,2024-12-16 14:54:38.676326,success
1572,170.0,13396.21,deposit,2025-01-24 14:54:38.676326,success
1573,401.0,19273.06,dep0sit,2024-12-12 14:54:38.676326,success
1574,136.0,23554.53,deposit,2024-11-04 14:54:38.676326,f@iled
1575,299.0,21055.28,dep0sit,2024-08-27 14:54:38.676326,f@iled
1576,530.0,3035.61,dep0sit,2024-10-02 14:54:38.676326,pendng
1577,532.0,39561.71,withdraal,2024-12-25 14:54:38.676326,failed
1578,515.0,8219.95,deposit,2024-09-27 14:54:38.676326,f@iled
1579,511.0,10095.6,deposit,2024-10-22 14:54:38.676326,succes
1580,257.0,25917.23,withdrawal,2024-10-22 14:54:38.676326,failed
1581,249.0,32701.28,withdrawal,2024-11-06 14:54:38.676326,pendng
1582,183.0,30930.6,dep0sit,2024-09-22 14:54:38.676326,pendng
1583,572.0,33260.59,payment,2024-10-25 14:54:38.676326,pendng
1584,541.0,28416.73,deposit,2024-09-02 14:54:38.676326,f@iled
1585,160.0,9891.69,dep0sit,2024-12-11 14:54:38.676326,succes
1586,475.0,31505.95,payment,2024-10-08 14:54:38.676326,pending
1587,193.0,2359.11,p@yment,2024-11-29 14:54:38.676326,pending
1588,309.0,1520.53,withdrawal,2025-02-07 14:54:38.676326,f@iled
1589,278.0,11706.42,withdrawal,2025-02-02 14:54:38.676326,failed
1590,481.0,27920.1,deposit,2025-01-28 14:54:38.676326,failed
1591,293.0,21527.07,withdrawal,2024-09-28 14:54:38.676326,pendng
1592,189.0,28172.14,dep0sit,2024-10-06 14:54:38.676326,pendng
1593,469.0,7412.7,deposit,2024-11-26 14:54:38.676326,failed
1594,183.0,23141.72,withdraal,2024-12-28 14:54:38.676326,f@iled
1595,538.0,20687.2,payment,2024-09-29 14:54:38.676326,success
1596,544.0,20474.1,deposit,2024-10-02 14:54:38.676326,succes
1597,322.0,40933.17,withdraal,2024-11-06 14:54:38.676326,f@iled
1598,406.0,43977.63,withdrawal,2024-10-08 14:54:38.676326,failed
1599,137.0,35681.32,dep0sit,2025-01-04 14:54:38.676326,success
1600,493.0,17512.99,deposit,2024-10-31 14:54:38.676326,pendng
1601,315.0,3284.02,withdraal,2025-02-12 14:54:38.676326,failed
1602,527.0,29537.33,payment,2025-01-05 14:54:38.676326,f@iled
1603,259.0,33675.16,withdraal,2024-10-21 14:54:38.676326,success
1604,361.0,812.98,dep0sit,2024-08-25 14:54:38.676326,f@iled
1605,194.0,38528.45,p@yment,2024-12-04 14:54:38.676326,pending
1606,217.0,19542.89,withdrawal,2024-10-30 14:54:38.676326,succes
1607,329.0,39915.19,withdraal,2025-01-22 14:54:38.676326,failed
1608,578.0,35249.7,p@yment,2024-09-06 14:54:38.676326,succes
1609,595.0,22623.31,withdrawal,2024-09-18 14:54:38.676326,succes
1610,347.0,9457.19,payment,2024-08-18 14:54:38.676326,pendng
1611,174.0,38651.84,withdraal,2024-11-11 14:54:38.676326,f@iled
1612,515.0,21038.67,withdrawal,,failed
1613,,1394.87,dep0sit,2025-01-27 14:54:38.676326,pendng
1614,108.0,41264.71,deposit,2024-09-08 14:54:38.676326,succes
1615,513.0,3945.75,withdraal,2024-12-31 14:54:38.676326,f@iled
1616,443.0,10063.98,dep0sit,2024-10-02 14:54:38.676326,f@iled
1617,443.0,34589.75,p@yment,2024-10-15 14:54:38.676326,success
1618,440.0,44754.78,payment,2024-08-24 14:54:38.676326,success
1619,391.0,47293.32,p@yment,2024-09-20 14:54:38.676326,f@iled
1620,360.0,9027.18,deposit,2024-12-30 14:54:38.676326,failed
1621,568.0,8656.74,dep0sit,2024-10-12 14:54:38.676326,failed
1622,447.0,0.0,p@yment,2024-10-31 14:54:38.676326,pendng
1623,316.0,0.0,p@yment,2024-11-19 14:54:38.676326,pending
1624,163.0,5774.76,withdrawal,2024-08-28 14:54:38.676326,failed
1625,115.0,20646.67,withdraal,2024-09-26 14:54:38.676326,succes
1626,187.0,20465.29,deposit,2024-08-17 14:54:38.676326,failed
1627,552.0,30908.48,p@yment,2024-08-20 14:54:38.676326,pending
1628,174.0,,payment,2024-09-29 14:54:38.676326,failed
1629,194.0,42543.25,dep0sit,2024-09-11 14:54:38.676326,pendng
1630,308.0,27577.17,dep0sit,2024-11-05 14:54:38.676326,success
1631,523.0,1336.24,dep0sit,2024-12-03 14:54:38.676326,failed
1632,391.0,9546.18,payment,2025-01-21 14:54:38.676326,pending
1633,374.0,4441.59,p@yment,2024-09-24 14:54:38.676326,success
1634,158.0,24069.87,deposit,2024-09-27 14:54:38.676326,pendng
1635,261.0,47472.04,withdraal,2025-02-05 14:54:38.676326,success
1636,518.0,679.07,payment,2024-09-23 14:54:38.676326,succes
1637,129.0,38030.86,withdraal,2025-01-28 14:54:38.676326,success
1638,480.0,14985.88,withdrawal,2024-12-24 14:54:38.676326,f@iled
1639,439.0,33412.58,withdrawal,2024-10-07 14:54:38.676326,failed
1640,274.0,2766.14,dep0sit,2024-08-23 14:54:38.676326,succes
1641,132.0,43351.78,p@yment,2025-01-31 14:54:38.676326,success
1642,556.0,11676.37,withdrawal,2024-10-13 14:54:38.676326,pendng
1643,488.0,27604.48,withdrawal,2025-01-11 14:54:38.676326,succes
1644,370.0,35740.84,p@yment,2024-10-28 14:54:38.676326,succes
1645,108.0,19074.74,p@yment,2025-02-08 14:54:38.676326,failed
1646,280.0,12046.36,deposit,2024-10-18 14:54:38.676326,pendng
1647,464.0,16145.74,withdrawal,2025-01-03 14:54:38.676326,succes
1648,100.0,7393.38,p@yment,2025-02-11 14:54:38.676326,success
1649,275.0,39624.94,withdrawal,2024-11-18 14:54:38.676326,success
1650,390.0,16686.74,deposit,2024-11-01 14:54:38.676326,failed
1651,219.0,29566.38,withdrawal,2025-02-09 14:54:38.676326,success
1652,419.0,14759.02,deposit,2024-08-23 14:54:38.676326,succes
1653,434.0,18374.75,p@yment,2024-08-29 14:54:38.676326,f@iled
1654,568.0,20583.95,dep0sit,2024-09-22 14:54:38.676326,success
1655,232.0,20281.05,dep0sit,2024-09-25 14:54:38.676326,pendng
1656,493.0,38417.6,dep0sit,2024-11-15 14:54:38.676326,failed
1657,444.0,5766.92,payment,2025-01-12 14:54:38.676326,succes
1658,262.0,5951.51,withdrawal,2024-10-15 14:54:38.676326,pending
1659,508.0,28601.77,dep0sit,2024-12-11 14:54:38.676326,pending
1660,131.0,1336.94,payment,2024-12-18 14:54:38.676326,f@iled
1661,120.0,22331.59,withdraal,2025-01-23 14:54:38.676326,success
1662,562.0,20512.36,p@yment,2024-10-07 14:54:38.676326,f@iled
1663,402.0,22518.73,dep0sit,2024-08-28 14:54:38.676326,f@iled
1664,257.0,19268.28,deposit,2024-12-06 14:54:38.676326,pending
1665,286.0,35400.28,withdraal,2024-12-09 14:54:38.676326,f@iled
1666,410.0,9949.29,withdraal,2025-02-02 14:54:38.676326,pendng
1667,485.0,25752.84,withdrawal,2024-12-17 14:54:38.676326,succes
1668,145.0,34403.96,withdrawal,2025-02-02 14:54:38.676326,success
1669,496.0,36510.01,dep0sit,2024-10-02 14:54:38.676326,pendng
1670,172.0,17347.72,dep0sit,2024-10-17 14:54:38.676326,f@iled
1671,501.0,5139.9,withdraal,2024-10-07 14:54:38.676326,f@iled
1672,327.0,2625.7,p@yment,,succes
1673,226.0,29833.71,withdrawal,2024-12-30 14:54:38.676326,pending
1674,450.0,28981.93,withdrawal,2024-09-13 14:54:38.676326,succes
1675,230.0,17375.69,p@yment,2024-10-14 14:54:38.676326,succes
1676,363.0,0.0,withdraal,2025-01-23 14:54:38.676326,success
1677,386.0,45361.61,dep0sit,2025-01-23 14:54:38.676326,succes
1678,313.0,14788.35,withdrawal,2025-01-23 14:54:38.676326,succes
1679,222.0,3482.8,withdraal,2025-01-04 14:54:38.676326,pending
1680,434.0,37562.8,payment,2025-01-28 14:54:38.676326,pendng
1681,516.0,29228.73,dep0sit,2025-01-24 14:54:38.676326,success
1682,334.0,35541.93,payment,2024-09-01 14:54:38.676326,pendng
1683,104.0,36885.91,dep0sit,2024-09-30 14:54:38.676326,success
1684,391.0,41023.75,dep0sit,2024-12-27 14:54:38.676326,f@iled
1685,598.0,3929.15,withdraal,2024-08-26 14:54:38.676326,failed
1686,392.0,29014.75,p@yment,2024-12-01 14:54:38.676326,succes
1687,448.0,7928.95,dep0sit,2024-08-29 14:54:38.676326,succes
1688,501.0,32532.43,deposit,2024-08-29 14:54:38.676326,f@iled
1689,,10308.58,withdrawal,2025-01-24 14:54:38.676326,succes
1690,182.0,37462.78,withdraal,2024-10-07 14:54:38.676326,pendng
1691,408.0,2362.88,dep0sit,2024-11-16 14:54:38.676326,succes
1692,178.0,46843.95,dep0sit,2024-12-19 14:54:38.676326,failed
1693,455.0,11542.62,dep0sit,2024-10-24 14:54:38.676326,failed
1694,129.0,4949.07,p@yment,2025-01-04 14:54:38.676326,pending
1695,521.0,31386.46,withdrawal,2024-09-12 14:54:38.676326,success
1696,144.0,17999.09,withdraal,2024-09-05 14:54:38.676326,failed
1697,519.0,33174.87,dep0sit,2024-09-13 14:54:38.676326,pending
1698,236.0,28967.97,withdrawal,2024-12-05 14:54:38.676326,succes
1699,121.0,38549.51,deposit,2025-01-23 14:54:38.676326,pendng
1700,388.0,42660.03,withdrawal,2025-01-03 14:54:38.676326,failed
1701,398.0,21542.32,payment,2024-09-21 14:54:38.676326,pendng
1702,160.0,1958.62,payment,2024-10-31 14:54:38.676326,success
1703,228.0,47044.28,p@yment,2024-11-17 14:54:38.676326,succes
1704,249.0,29624.13,payment,2024-09-03 14:54:38.676326,success
1705,341.0,609.55,withdraal,2024-09-23 14:54:38.676326,pending
1706,252.0,48196.97,withdraal,2024-09-08 14:54:38.676326,succes
1707,339.0,10988.24,p@yment,2024-12-16 14:54:38.676326,pendng
1708,319.0,27782.2,p@yment,2024-11-09 14:54:38.676326,failed
1709,402.0,39503.53,withdraal,2024-11-13 14:54:38.676326,pendng
1710,567.0,48808.18,p@yment,2024-11-12 14:54:38.676326,succes
1711,262.0,13898.24,withdraal,2024-10-10 14:54:38.676326,pendng
1712,449.0,22931.59,withdraal,2024-11-16 14:54:38.676326,success
1713,274.0,37948.68,withdrawal,2024-09-18 14:54:38.676326,f@iled
1714,213.0,48995.99,dep0sit,2025-01-11 14:54:38.676326,failed
1715,294.0,14974.7,payment,2024-11-15 14:54:38.676326,pending
1716,455.0,43990.95,payment,2024-09-21 14:54:38.676326,failed
1717,452.0,49844.65,withdrawal,2024-12-20 14:54:38.676326,f@iled
1718,271.0,16534.85,dep0sit,2024-09-18 14:54:38.676326,pending
1719,301.0,37365.44,payment,2025-01-26 14:54:38.676326,pendng
1720,328.0,11424.9,deposit,2024-09-29 14:54:38.676326,success
1721,206.0,47481.34,dep0sit,2024-12-16 14:54:38.676326,success
1722,305.0,28350.59,payment,2025-01-26 14:54:38.676326,f@iled
1723,351.0,28470.94,withdraal,2024-12-21 14:54:38.676326,failed
1724,281.0,1689.48,deposit,2024-10-28 14:54:38.676326,pendng
1725,416.0,7195.59,deposit,2024-11-20 14:54:38.676326,failed
1726,511.0,47247.71,withdrawal,2024-11-27 14:54:38.676326,succes
1727,350.0,5722.29,payment,2024-09-19 14:54:38.676326,succes
1728,252.0,9169.44,withdraal,2024-12-06 14:54:38.676326,pending
1729,252.0,35181.44,withdrawal,2024-10-10 14:54:38.676326,failed
1730,440.0,47984.74,withdraal,2025-02-04 14:54:38.676326,pending
1731,548.0,3236.42,payment,2024-10-04 14:54:38.676326,f@iled
1732,352.0,17047.22,withdrawal,2024-12-14 14:54:38.676326,failed
1733,257.0,28247.05,p@yment,2025-01-07 14:54:38.676326,failed
1734,486.0,12040.07,dep0sit,2024-08-23 14:54:38.676326,failed
1735,580.0,45086.0,withdrawal,2024-10-17 14:54:38.676326,pendng
1736,395.0,43227.3,p@yment,2024-11-20 14:54:38.676326,pending
1737,529.0,43329.62,dep0sit,2024-09-20 14:54:38.676326,pendng
1738,407.0,31752.62,withdraal,2024-11-23 14:54:38.676326,succes
1739,399.0,33530.89,dep0sit,2024-10-27 14:54:38.676326,failed
1740,181.0,23866.9,p@yment,2025-01-31 14:54:38.676326,pending
1741,587.0,13304.2,deposit,2024-09-08 14:54:38.676326,f@iled
1742,298.0,19644.07,withdraal,2024-11-12 14:54:38.676326,f@iled
1743,247.0,13463.37,withdraal,2025-01-14 14:54:38.676326,succes
1744,437.0,33113.08,deposit,2024-11-02 14:54:38.676326,pending
1745,226.0,32095.25,payment,2024-10-13 14:54:38.676326,failed
1746,302.0,33526.09,deposit,2025-01-14 14:54:38.676326,pending
1747,565.0,12216.5,deposit,2024-11-01 14:54:38.676326,failed
1748,168.0,10092.46,withdraal,2024-12-31 14:54:38.676326,pendng
1749,502.0,0.0,p@yment,2024-12-13 14:54:38.676326,success
1750,150.0,0.0,p@yment,2024-11-19 14:54:38.676326,pendng
1751,232.0,38573.54,deposit,2024-09-22 14:54:38.676326,pendng
1752,373.0,6893.38,withdrawal,2024-09-21 14:54:38.676326,succes
1753,127.0,23858.85,deposit,2024-12-17 14:54:38.676326,pendng
1754,192.0,14501.42,withdraal,2024-10-14 14:54:38.676326,f@iled
1755,430.0,40904.11,payment,2024-12-07 14:54:38.676326,pending
1756,328.0,8692.87,withdraal,2025-01-31 14:54:38.676326,succes
1757,133.0,15989.64,p@yment,2025-01-20 14:54:38.676326,failed
1758,320.0,32504.37,withdrawal,2024-09-19 14:54:38.676326,pendng
1759,549.0,16994.76,withdraal,2024-12-28 14:54:38.676326,succes
1760,508.0,27802.45,payment,2025-02-09 14:54:38.676326,failed
1761,285.0,7021.35,dep0sit,2025-01-13 14:54:38.676326,success
1762,476.0,2253.76,dep0sit,2024-10-28 14:54:38.676326,success
1763,210.0,42589.02,withdrawal,2025-02-01 14:54:38.676326,pending
1764,439.0,39831.08,p@yment,2024-12-04 14:54:38.676326,f@iled
1765,119.0,49880.76,deposit,2024-11-09 14:54:38.676326,f@iled
1766,225.0,47733.17,dep0sit,2024-12-10 14:54:38.676326,success
1767,219.0,,deposit,2024-11-22 14:54:38.676326,pending
1768,593.0,2304.3,deposit,2024-11-01 14:54:38.676326,failed
1769,243.0,49778.99,p@yment,,failed
1770,252.0,28606.41,dep0sit,2024-08-20 14:54:38.676326,success
1771,447.0,1790.87,dep0sit,2024-09-14 14:54:38.676326,failed
1772,594.0,47356.54,dep0sit,2024-08-30 14:54:38.676326,pendng
1773,573.0,6181.07,withdrawal,2024-09-07 14:54:38.676326,f@iled
1774,557.0,48584.36,p@yment,2025-01-25 14:54:38.676326,success
1775,340.0,5414.35,dep0sit,2024-10-28 14:54:38.676326,succes
1776,492.0,26329.91,dep0sit,2024-08-29 14:54:38.676326,pendng
1777,371.0,18461.94,p@yment,2025-01-24 14:54:38.676326,f@iled
1778,246.0,10209.52,payment,2025-01-18 14:54:38.676326,success
1779,252.0,23844.33,withdraal,2024-10-05 14:54:38.676326,failed
1780,450.0,37156.28,withdraal,2024-11-30 14:54:38.676326,pending
1781,315.0,45526.44,deposit,2024-10-02 14:54:38.676326,success
1782,226.0,29096.59,withdraal,2025-01-19 14:54:38.676326,succes
1783,375.0,24491.26,payment,2024-09-30 14:54:38.676326,succes
1784,559.0,18120.17,deposit,2024-10-02 14:54:38.676326,pendng
1785,521.0,3465.8,withdrawal,2024-12-13 14:54:38.676326,pending
1786,490.0,6878.55,payment,,pendng
1787,587.0,12989.29,dep0sit,2025-01-05 14:54:38.676326,pendng
1788,200.0,14865.85,withdraal,2025-01-10 14:54:38.676326,failed
1789,270.0,17586.14,withdraal,2024-10-01 14:54:38.676326,failed
1790,231.0,25996.67,p@yment,2024-11-02 14:54:38.676326,f@iled
1791,238.0,19153.57,deposit,2024-09-04 14:54:38.676326,pending
1792,419.0,37331.15,p@yment,2025-01-06 14:54:38.676326,succes
1793,263.0,27001.88,withdraal,2024-11-15 14:54:38.676326,success
1794,516.0,18165.41,deposit,2025-01-31 14:54:38.676326,f@iled
1795,294.0,5158.59,payment,2024-12-23 14:54:38.676326,success
1796,385.0,0.0,deposit,,f@iled
1797,589.0,37036.71,withdrawal,2024-09-18 14:54:38.676326,pendng
1798,375.0,23419.04,dep0sit,2025-01-12 14:54:38.676326,succes
1799,395.0,27240.22,deposit,2024-08-17 14:54:38.676326,f@iled
1800,274.0,17262.14,deposit,2025-02-01 14:54:38.676326,success
1801,220.0,42018.94,deposit,2024-10-30 14:54:38.676326,f@iled
1802,219.0,36791.09,withdrawal,2024-08-19 14:54:38.676326,pending
1803,121.0,24134.12,deposit,2025-01-18 14:54:38.676326,success
1804,527.0,33251.74,withdraal,2024-09-06 14:54:38.676326,pending
1805,500.0,21671.46,deposit,2024-12-17 14:54:38.676326,pendng
1806,238.0,29197.94,p@yment,2024-08-24 14:54:38.676326,f@iled
1807,251.0,27281.31,withdrawal,2024-12-04 14:54:38.676326,pending
1808,373.0,35445.0,deposit,2024-11-27 14:54:38.676326,failed
1809,498.0,22629.48,p@yment,2025-02-08 14:54:38.676326,pendng
1810,346.0,19790.82,payment,2024-10-13 14:54:38.676326,pendng
1811,593.0,21673.61,withdrawal,2025-01-19 14:54:38.676326,pendng
1812,243.0,40120.12,withdrawal,2024-11-08 14:54:38.676326,failed
1813,484.0,3184.36,p@yment,2024-08-24 14:54:38.676326,succes
1814,382.0,27371.79,payment,2024-08-23 14:54:38.676326,f@iled
1815,444.0,32166.14,withdraal,2024-11-13 14:54:38.676326,success
1816,168.0,44622.09,p@yment,2025-01-20 14:54:38.676326,pendng
1817,173.0,37528.37,deposit,2024-10-30 14:54:38.676326,pending
1818,598.0,5026.85,p@yment,2024-12-22 14:54:38.676326,f@iled
1819,519.0,0.0,withdraal,2024-09-11 14:54:38.676326,f@iled
1820,156.0,41937.08,withdraal,2024-12-10 14:54:38.676326,succes
1821,167.0,9428.65,withdrawal,2024-12-10 14:54:38.676326,succes
1822,273.0,8915.38,deposit,2025-02-10 14:54:38.676326,succes
1823,218.0,49275.65,withdrawal,2024-11-16 14:54:38.676326,pending
1824,434.0,8808.97,p@yment,2024-09-26 14:54:38.676326,success
1825,121.0,26110.12,deposit,2025-02-12 14:54:38.676326,pendng
1826,178.0,36742.82,payment,2024-10-19 14:54:38.676326,pending
1827,311.0,25633.54,withdraal,2024-09-17 14:54:38.676326,pendng
1828,576.0,0.0,withdrawal,2025-01-19 14:54:38.676326,f@iled
1829,423.0,27719.67,withdraal,2025-01-12 14:54:38.676326,pendng
1830,149.0,42968.17,withdraal,2024-11-19 14:54:38.676326,f@iled
1831,212.0,42547.85,payment,2024-12-31 14:54:38.676326,pending
1832,396.0,21640.56,payment,2024-09-01 14:54:38.676326,pendng
1833,178.0,49116.6,payment,2024-12-31 14:54:38.676326,success
1834,296.0,24979.41,payment,2024-09-30 14:54:38.676326,succes
1835,578.0,15859.36,withdrawal,2024-08-22 14:54:38.676326,success
1836,143.0,49324.17,payment,2024-10-09 14:54:38.676326,pendng
1837,435.0,35099.62,p@yment,2024-11-14 14:54:38.676326,pendng
1838,199.0,3879.27,dep0sit,2025-02-06 14:54:38.676326,failed
1839,598.0,45932.33,payment,2024-09-03 14:54:38.676326,succes
1840,159.0,27835.24,p@yment,2024-09-16 14:54:38.676326,pendng
1841,182.0,11256.23,withdraal,2024-09-05 14:54:38.676326,succes
1842,317.0,22791.49,p@yment,2024-11-20 14:54:38.676326,pendng
1843,492.0,48834.21,withdraal,2024-09-04 14:54:38.676326,pendng
1844,257.0,41228.03,withdraal,2024-09-29 14:54:38.676326,pendng
1845,435.0,33146.1,payment,2025-02-09 14:54:38.676326,failed
1846,131.0,3752.39,p@yment,2024-11-05 14:54:38.676326,success
1847,299.0,16263.73,deposit,,pending
1848,583.0,37296.75,withdrawal,2024-10-10 14:54:38.676326,success
1849,407.0,3693.6,payment,2024-11-29 14:54:38.676326,pending
1850,282.0,20466.51,deposit,2024-11-23 14:54:38.676326,pending
1851,232.0,34424.92,payment,2025-01-28 14:54:38.676326,succes
1852,130.0,16598.03,p@yment,2024-09-05 14:54:38.676326,pendng
1853,486.0,12456.69,withdraal,2024-09-04 14:54:38.676326,failed
1854,432.0,12615.43,withdraal,2024-09-07 14:54:38.676326,pending
1855,379.0,38416.07,payment,2025-01-14 14:54:38.676326,success
1856,154.0,39408.91,payment,2024-12-29 14:54:38.676326,pendng
1857,475.0,31753.91,p@yment,2024-11-03 14:54:38.676326,success
1858,259.0,39954.49,deposit,2024-12-05 14:54:38.676326,succes
1859,527.0,3918.31,deposit,2024-09-04 14:54:38.676326,pendng
1860,308.0,45279.97,dep0sit,2024-11-05 14:54:38.676326,pendng
1861,555.0,13092.01,withdrawal,2025-01-15 14:54:38.676326,failed
1862,451.0,41083.58,deposit,2025-01-28 14:54:38.676326,pending
1863,116.0,28703.9,payment,2025-02-11 14:54:38.676326,failed
